,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
,^DJI,^GSPC,^IXIC,^DJI,^GSPC,^IXIC,^DJI,^GSPC,^IXIC,^DJI,^GSPC,^IXIC,^DJI,^GSPC,^IXIC,^DJI,^GSPC,^IXIC
Date,,,,,,,,,,,,,,,,,,
2018-06-20,24657.80078125,2767.320068359375,7781.509765625,24657.80078125,2767.320068359375,7781.509765625,24804.759765625,2774.860107421875,7806.60009765625,24628.390625,2763.909912109375,7755.47998046875,24771.169921875,2769.72998046875,7764.14990234375,359520000,3332140000,2316420000
2018-06-21,24461.69921875,2749.760009765625,7712.9501953125,24461.69921875,2749.760009765625,7712.9501953125,24639.2109375,2769.280029296875,7803.4501953125,24406.630859375,2744.389892578125,7699.2001953125,24639.2109375,2769.280029296875,7800.2998046875,349570000,3336580000,2349640000
2018-06-22,24580.890625,2754.8798828125,7692.81982421875,24580.890625,2754.8798828125,7692.81982421875,24663.1796875,2764.169921875,7739.7099609375,24526.970703125,2752.679931640625,7679.1201171875,24526.970703125,2760.7900390625,7739.68994140625,473970000,5468110000,3956300000
2018-06-25,24252.80078125,2717.070068359375,7532.009765625,24252.80078125,2717.070068359375,7532.009765625,24463.73046875,2742.93994140625,7639.72998046875,24084.390625,2698.669921875,7477.72998046875,24463.73046875,2742.93994140625,7631.1201171875,439130000,3663280000,2423190000
2018-06-26,24283.109375,2723.06005859375,7561.6298828125,24283.109375,2723.06005859375,7561.6298828125,24384.2109375,2732.909912109375,7597.490234375,24241.220703125,2715.60009765625,7527.0,24281.890625,2722.1201171875,7553.740234375,301130000,3568900000,2068870000
2018-06-27,24117.58984375,2699.6298828125,7445.080078125,24117.58984375,2699.6298828125,7445.080078125,24569.01953125,2746.090087890625,7610.669921875,24115.8203125,2699.3798828125,7444.169921875,24303.109375,2728.449951171875,7586.330078125,313790000,3803990000,2319650000
2018-06-28,24216.05078125,2716.31005859375,7503.68017578125,24216.05078125,2716.31005859375,7503.68017578125,24308.16015625,2724.340087890625,7526.06982421875,23997.2109375,2691.989990234375,7419.56005859375,24064.189453125,2698.68994140625,7438.10986328125,305020000,3461100000,2208870000
2018-06-29,24271.41015625,2718.3701171875,7510.2998046875,24271.41015625,2718.3701171875,7510.2998046875,24509.51953125,2743.260009765625,7573.58984375,24269.7109375,2718.030029296875,7502.9501953125,24323.9296875,2727.1298828125,7544.1298828125,329070000,3586800000,2208820000
2018-07-02,24307.1796875,2726.7099609375,7567.68994140625,24307.1796875,2726.7099609375,7567.68994140625,24319.419921875,2727.260009765625,7568.10009765625,24077.560546875,2698.949951171875,7443.10009765625,24161.529296875,2704.949951171875,7451.89990234375,244110000,3095040000,1777880000
2018-07-03,24174.8203125,2713.219970703125,7502.669921875,24174.8203125,2713.219970703125,7502.669921875,24444.880859375,2736.580078125,7594.330078125,24150.849609375,2711.159912109375,7498.5,24359.390625,2733.27001953125,7593.6298828125,160960000,1911460000,1171420000
2018-07-05,24356.740234375,2736.610107421875,7586.43017578125,24356.740234375,2736.610107421875,7586.43017578125,24372.80078125,2737.830078125,7589.18994140625,24177.439453125,2716.02001953125,7511.43017578125,24285.8203125,2724.18994140625,7550.66015625,237670000,2980160000,1754690000
2018-07-06,24456.48046875,2759.820068359375,7688.39013671875,24456.48046875,2759.820068359375,7688.39013671875,24520.2890625,2764.409912109375,7695.81005859375,24281.470703125,2733.52001953125,7588.64990234375,24352.470703125,2737.679931640625,7595.93017578125,219450000,2590250000,1718600000
2018-07-09,24776.58984375,2784.169921875,7756.2001953125,24776.58984375,2784.169921875,7756.2001953125,24796.51953125,2784.64990234375,7757.27978515625,24518.4296875,2770.72998046875,7702.06005859375,24519.19921875,2775.6201171875,7731.740234375,240580000,3070060000,1844440000
2018-07-10,24919.66015625,2793.840087890625,7759.2001953125,24919.66015625,2793.840087890625,7759.2001953125,24945.380859375,2795.580078125,7777.47998046875,24806.970703125,2786.239990234375,7731.97998046875,24806.970703125,2788.56005859375,7770.6298828125,235040000,3080140000,1735230000
2018-07-11,24700.44921875,2774.02001953125,7716.60986328125,24700.44921875,2774.02001953125,7716.60986328125,24815.16015625,2785.909912109375,7748.16015625,24663.8203125,2770.77001953125,7696.580078125,24789.48046875,2779.820068359375,7698.509765625,237370000,2986180000,1768480000
2018-07-12,24924.890625,2798.2900390625,7823.919921875,24924.890625,2798.2900390625,7823.919921875,24939.970703125,2799.219970703125,7825.669921875,24802.900390625,2781.530029296875,7746.759765625,24802.900390625,2783.139892578125,7752.7099609375,233150000,2834230000,1930830000
2018-07-13,25019.41015625,2801.31005859375,7825.97998046875,25019.41015625,2801.31005859375,7825.97998046875,25043.2109375,2804.530029296875,7843.52001953125,24890.060546875,2791.68994140625,7803.33984375,24926.0703125,2796.929931640625,7827.6201171875,255520000,2619790000,1727500000
2018-07-16,25064.359375,2798.429931640625,7805.72021484375,25064.359375,2798.429931640625,7805.72021484375,25072.41015625,2801.18994140625,7838.81982421875,24979.640625,2793.389892578125,7791.97998046875,25025.580078125,2797.360107421875,7831.740234375,231270000,2819860000,1739360000
2018-07-17,25119.890625,2809.550048828125,7855.1201171875,25119.890625,2809.550048828125,7855.1201171875,25155.390625,2814.18994140625,7867.14990234375,24989.609375,2789.239990234375,7749.60986328125,25033.919921875,2789.340087890625,7751.97021484375,250450000,3064920000,1752210000
2018-07-18,25199.2890625,2815.6201171875,7854.43994140625,25199.2890625,2815.6201171875,7854.43994140625,25215.3203125,2816.760009765625,7863.77001953125,25101.119140625,2805.889892578125,7822.830078125,25133.7890625,2811.35009765625,7859.43017578125,252870000,3111560000,1881110000
2018-07-19,25064.5,2804.489990234375,7825.2998046875,25064.5,2804.489990234375,7825.2998046875,25154.169921875,2812.050048828125,7849.85009765625,25052.619140625,2799.77001953125,7811.14990234375,25139.150390625,2809.3701171875,7829.7998046875,285760000,3278360000,1886300000
2018-07-20,25058.119140625,2801.830078125,7820.2001953125,25058.119140625,2801.830078125,7820.2001953125,25124.099609375,2809.699951171875,7860.25,24986.349609375,2800.010009765625,7815.85986328125,25041.140625,2804.550048828125,7843.080078125,274080000,3243250000,1796530000
2018-07-23,25044.2890625,2806.97998046875,7841.8701171875,25044.2890625,2806.97998046875,7841.8701171875,25081.44921875,2808.610107421875,7846.759765625,24983.330078125,2795.139892578125,7776.5498046875,25036.900390625,2799.169921875,7806.93017578125,228820000,2928490000,1668270000
2018-07-24,25241.939453125,2820.39990234375,7840.77001953125,25241.939453125,2820.39990234375,7840.77001953125,25286.619140625,2829.989990234375,7928.7900390625,25092.4296875,2811.1201171875,7814.330078125,25092.4296875,2820.679931640625,7914.35009765625,274940000,3430410000,2021890000
2018-07-25,25414.099609375,2846.070068359375,7932.240234375,25414.099609375,2846.070068359375,7932.240234375,25432.869140625,2848.030029296875,7933.31005859375,25113.55078125,2817.72998046875,7838.759765625,25183.69921875,2817.72998046875,7839.08984375,273670000,3584400000,1943820000
2018-07-26,25527.0703125,2837.43994140625,7852.18017578125,25527.0703125,2837.43994140625,7852.18017578125,25587.240234375,2845.570068359375,7881.2998046875,25463.16015625,2835.260009765625,7834.080078125,25468.55078125,2835.489990234375,7848.0400390625,297530000,3667290000,2289370000
2018-07-27,25451.060546875,2818.820068359375,7737.419921875,25451.060546875,2818.820068359375,7737.419921875,25580.220703125,2843.169921875,7889.75,25370.0703125,2808.340087890625,7698.9599609375,25520.51953125,2842.35009765625,7889.75,329680000,3434370000,2193410000
2018-07-30,25306.830078125,2802.60009765625,7630.0,25306.830078125,2802.60009765625,7630.0,25500.16015625,2821.739990234375,7740.259765625,25287.380859375,2798.110107421875,7604.240234375,25439.3203125,2819.0,7735.27001953125,296880000,3261190000,2154140000
2018-07-31,25415.189453125,2816.2900390625,7671.7900390625,25415.189453125,2816.2900390625,7671.7900390625,25490.98046875,2824.4599609375,7709.490234375,25345.2109375,2808.06005859375,7614.83984375,25345.2109375,2809.72998046875,7654.58984375,348700000,3906890000,2208610000
2018-08-01,25333.8203125,2813.360107421875,7707.2900390625,25333.8203125,2813.360107421875,7707.2900390625,25488.80078125,2825.830078125,7732.68017578125,25278.3203125,2805.85009765625,7670.7099609375,25461.630859375,2821.169921875,7701.81982421875,315880000,3501350000,2228950000
2018-08-02,25326.16015625,2827.219970703125,7802.68994140625,25326.16015625,2827.219970703125,7802.68994140625,25360.48046875,2829.909912109375,7808.85009765625,25120.0703125,2796.340087890625,7659.52001953125,25256.44921875,2800.47998046875,7659.52001953125,307700000,3501380000,2115490000
2018-08-03,25462.580078125,2840.35009765625,7812.009765625,25462.580078125,2840.35009765625,7812.009765625,25467.900390625,2840.3798828125,7824.06005859375,25325.169921875,2827.3701171875,7783.2998046875,25360.369140625,2829.6201171875,7819.22998046875,239020000,3043690000,2035870000
2018-08-06,25502.1796875,2850.39990234375,7859.68017578125,25502.1796875,2850.39990234375,7859.68017578125,25540.01953125,2853.2900390625,7859.68017578125,25381.380859375,2835.97998046875,7801.8798828125,25437.4296875,2840.2900390625,7809.5400390625,238990000,2879020000,2245300000
2018-08-07,25628.91015625,2858.449951171875,7883.66015625,25628.91015625,2858.449951171875,7883.66015625,25692.720703125,2863.429931640625,7898.2001953125,25551.650390625,2855.919921875,7868.64990234375,25551.650390625,2855.919921875,7878.6201171875,239910000,3185440000,2206400000
2018-08-08,25583.75,2857.699951171875,7888.330078125,25583.75,2857.699951171875,7888.330078125,25634.109375,2862.43994140625,7901.68994140625,25557.48046875,2853.090087890625,7864.4599609375,25615.720703125,2856.7900390625,7880.0,217770000,2978070000,2098100000
2018-08-09,25509.23046875,2853.580078125,7891.77978515625,25509.23046875,2853.580078125,7891.77978515625,25613.310546875,2862.47998046875,7923.35009765625,25492.689453125,2851.97998046875,7881.06005859375,25589.7890625,2857.18994140625,7886.52001953125,214970000,3066180000,2048170000
2018-08-10,25313.140625,2833.280029296875,7839.10986328125,25313.140625,2833.280029296875,7839.10986328125,25401.189453125,2842.199951171875,7866.18994140625,25222.880859375,2825.81005859375,7818.3701171875,25401.189453125,2838.89990234375,7834.7099609375,234480000,3265590000,2107530000
2018-08-13,25187.69921875,2821.929931640625,7819.7099609375,25187.69921875,2821.929931640625,7819.7099609375,25381.390625,2843.39990234375,7888.66015625,25153.9296875,2819.8798828125,7814.27001953125,25327.189453125,2835.4599609375,7848.0,219990000,3173630000,1934100000
2018-08-14,25299.919921875,2839.9599609375,7870.89013671875,25299.919921875,2839.9599609375,7870.89013671875,25339.509765625,2843.110107421875,7878.22998046875,25201.869140625,2826.580078125,7815.5,25215.689453125,2827.8798828125,7847.8798828125,219210000,2986500000,1938840000
2018-08-15,25162.41015625,2818.3701171875,7774.1201171875,25162.41015625,2818.3701171875,7774.1201171875,25235.369140625,2827.949951171875,7832.66015625,24965.76953125,2802.489990234375,7732.68994140625,25235.369140625,2827.949951171875,7810.02001953125,295810000,3656680000,2294100000
2018-08-16,25558.73046875,2840.68994140625,7806.52001953125,25558.73046875,2840.68994140625,7806.52001953125,25607.33984375,2850.489990234375,7849.669921875,25294.970703125,2831.43994140625,7795.740234375,25294.970703125,2831.43994140625,7826.9501953125,342430000,3232000000,1991410000
2018-08-17,25669.3203125,2850.1298828125,7816.330078125,25669.3203125,2850.1298828125,7816.330078125,25728.16015625,2855.6298828125,7830.77978515625,25521.66015625,2833.72998046875,7752.68017578125,25550.80078125,2838.320068359375,7786.64013671875,284160000,3037640000,1850770000
2018-08-20,25758.689453125,2857.050048828125,7821.009765625,25758.689453125,2857.050048828125,7821.009765625,25790.169921875,2859.760009765625,7837.14013671875,25716.41015625,2850.6201171875,7787.89990234375,25727.69921875,2853.929931640625,7834.3701171875,248570000,2757150000,1709500000
2018-08-21,25822.2890625,2862.9599609375,7859.169921875,25822.2890625,2862.9599609375,7859.169921875,25888.8203125,2873.22998046875,7897.68017578125,25784.900390625,2861.320068359375,7836.7900390625,25786.990234375,2861.510009765625,7840.08984375,241620000,3174010000,1788860000
2018-08-22,25733.599609375,2861.820068359375,7889.10009765625,25733.599609375,2861.820068359375,7889.10009765625,25836.16015625,2867.5400390625,7897.6298828125,25722.4296875,2856.050048828125,7840.83984375,25825.060546875,2860.989990234375,7844.0400390625,200480000,2701250000,1669240000
2018-08-23,25656.98046875,2856.97998046875,7878.4599609375,25656.98046875,2856.97998046875,7878.4599609375,25762.560546875,2868.780029296875,7926.31982421875,25608.01953125,2854.030029296875,7866.52978515625,25714.859375,2860.2900390625,7886.47021484375,213270000,2724450000,1888600000
2018-08-24,25790.349609375,2874.68994140625,7945.97998046875,25790.349609375,2874.68994140625,7945.97998046875,25826.05078125,2876.159912109375,7949.7099609375,25688.580078125,2862.35009765625,7907.10009765625,25688.580078125,2862.35009765625,7907.81005859375,200330000,2603010000,1892990000
2018-08-27,26049.640625,2896.739990234375,8017.89990234375,26049.640625,2896.739990234375,8017.89990234375,26067.5703125,2898.25,8024.93994140625,25882.7109375,2884.68994140625,7976.60009765625,25882.7109375,2884.68994140625,7989.64013671875,220510000,2865070000,2333790000
2018-08-28,26064.01953125,2897.52001953125,8030.0400390625,26064.01953125,2897.52001953125,8030.0400390625,26122.240234375,2903.77001953125,8046.31005859375,26037.849609375,2893.5,8009.58984375,26092.69921875,2901.449951171875,8039.009765625,211470000,2687770000,1980270000
2018-08-29,26124.5703125,2914.0400390625,8109.68994140625,26124.5703125,2914.0400390625,8109.68994140625,26167.939453125,2916.5,8113.56005859375,26035.30078125,2898.39990234375,8042.10009765625,26082.529296875,2900.6201171875,8044.33984375,214960000,2805520000,1909880000
2018-08-30,25986.919921875,2901.1298828125,8088.35986328125,25986.919921875,2901.1298828125,8088.35986328125,26104.369140625,2912.4599609375,8133.2998046875,25934.80078125,2895.219970703125,8069.56982421875,26099.009765625,2908.93994140625,8094.2001953125,240440000,2810450000,2022720000
2018-08-31,25964.8203125,2901.52001953125,8109.5400390625,25964.8203125,2901.52001953125,8109.5400390625,26028.830078125,2906.320068359375,8119.81982421875,25879.76953125,2891.72998046875,8079.31005859375,25964.849609375,2898.3701171875,8079.31005859375,273440000,2887220000,1906900000
2018-09-04,25952.48046875,2896.719970703125,8091.25,25952.48046875,2896.719970703125,8091.25,25971.76953125,2900.179931640625,8104.06982421875,25805.94921875,2885.1298828125,8042.14013671875,25916.0703125,2896.9599609375,8087.9501953125,254600000,3087420000,2238710000
2018-09-05,25974.990234375,2888.60009765625,7995.169921875,25974.990234375,2888.60009765625,7995.169921875,26011.220703125,2894.2099609375,8077.83984375,25871.0390625,2876.919921875,7962.35009765625,25919.83984375,2891.590087890625,8073.52978515625,289210000,3248780000,2602810000
2018-09-06,25995.869140625,2878.050048828125,7922.72998046875,25995.869140625,2878.050048828125,7922.72998046875,26073.6796875,2892.050048828125,8001.97021484375,25880.83984375,2867.2900390625,7885.490234375,25973.01953125,2888.639892578125,7998.27001953125,262380000,3144240000,2375380000
2018-09-07,25916.5390625,2871.679931640625,7902.5400390625,25916.5390625,2871.679931640625,7902.5400390625,26002.990234375,2883.81005859375,7962.52978515625,25818.390625,2864.1201171875,7873.93017578125,25951.01953125,2868.260009765625,7878.7900390625,281350000,2976580000,2158930000
2018-09-10,25857.0703125,2877.1298828125,7924.16015625,25857.0703125,2877.1298828125,7924.16015625,26039.9609375,2886.929931640625,7945.02978515625,25854.130859375,2875.93994140625,7890.39013671875,25991.91015625,2881.389892578125,7939.56982421875,252170000,2751100000,2055430000
2018-09-11,25971.060546875,2887.889892578125,7972.47021484375,25971.060546875,2887.889892578125,7972.47021484375,26019.919921875,2892.52001953125,7986.31982421875,25754.3203125,2866.780029296875,7880.919921875,25841.140625,2871.570068359375,7894.8701171875,265960000,2904500000,2345080000
2018-09-12,25998.919921875,2888.919921875,7954.22998046875,25998.919921875,2888.919921875,7954.22998046875,26145.720703125,2894.64990234375,7965.39013671875,25929.4296875,2879.199951171875,7884.0498046875,25989.0703125,2888.2900390625,7958.8701171875,282770000,3341280000,2372320000
2018-09-13,26145.990234375,2904.179931640625,8013.7099609375,26145.990234375,2904.179931640625,8013.7099609375,26191.640625,2906.760009765625,8037.509765625,26067.080078125,2896.389892578125,7989.85009765625,26083.939453125,2896.85009765625,7999.93017578125,260800000,3274090000,2332930000
2018-09-14,26154.669921875,2904.97998046875,8010.0400390625,26154.669921875,2904.97998046875,8010.0400390625,26211.109375,2908.300048828125,8040.830078125,26068.2890625,2895.77001953125,7979.77978515625,26169.560546875,2906.3798828125,8026.16015625,228640000,3179410000,2069380000
2018-09-17,26062.119140625,2888.800048828125,7895.7900390625,26062.119140625,2888.800048828125,7895.7900390625,26184.470703125,2904.64990234375,8002.77978515625,26030.349609375,2886.159912109375,7890.06982421875,26151.66015625,2903.830078125,7992.2099609375,230230000,2967980000,2303600000
2018-09-18,26246.9609375,2904.31005859375,7956.10986328125,26246.9609375,2904.31005859375,7956.10986328125,26317.33984375,2911.169921875,7986.10009765625,26076.2109375,2890.429931640625,7901.009765625,26076.2109375,2890.739990234375,7903.56982421875,243000000,3091190000,2328260000
2018-09-19,26405.759765625,2907.949951171875,7950.0400390625,26405.759765625,2907.949951171875,7950.0400390625,26464.41015625,2912.360107421875,7976.1201171875,26280.759765625,2903.820068359375,7917.72998046875,26287.83984375,2906.60009765625,7962.5498046875,251330000,3302460000,2167720000
2018-09-20,26656.98046875,2930.75,8028.22998046875,26656.98046875,2930.75,8028.22998046875,26697.490234375,2934.800048828125,8039.06005859375,26519.390625,2919.72998046875,7986.41015625,26519.390625,2919.72998046875,7993.52978515625,260480000,3406520000,2306580000
2018-09-21,26743.5,2929.669921875,7986.9599609375,26743.5,2929.669921875,7986.9599609375,26769.16015625,2940.909912109375,8057.259765625,26680.369140625,2927.110107421875,7979.669921875,26726.25,2936.760009765625,8041.68994140625,657620000,5652470000,3729890000
2018-09-24,26562.05078125,2919.3701171875,7993.25,26562.05078125,2919.3701171875,7993.25,26709.939453125,2923.7900390625,7997.89990234375,26548.6796875,2912.6298828125,7912.47021484375,26705.25,2921.830078125,7939.3798828125,254850000,3392030000,2433260000
2018-09-25,26492.2109375,2915.56005859375,8007.47021484375,26492.2109375,2915.56005859375,8007.47021484375,26634.849609375,2923.949951171875,8014.1201171875,26475.580078125,2913.699951171875,7979.2900390625,26601.580078125,2921.75,8001.58984375,234110000,3330880000,2328660000
2018-09-26,26385.279296875,2905.969970703125,7990.3701171875,26385.279296875,2905.969970703125,7990.3701171875,26606.08984375,2931.14990234375,8067.02978515625,26349.33984375,2903.280029296875,7982.759765625,26536.859375,2916.97998046875,8011.68017578125,262620000,3417540000,2342370000
2018-09-27,26439.9296875,2914.0,8041.97021484375,26439.9296875,2914.0,8041.97021484375,26557.009765625,2927.219970703125,8071.56005859375,26379.94921875,2909.27001953125,8017.91015625,26418.26953125,2911.64990234375,8021.22021484375,226350000,3101360000,2073930000
2018-09-28,26458.310546875,2913.97998046875,8046.35009765625,26458.310546875,2913.97998046875,8046.35009765625,26515.759765625,2920.530029296875,8065.06005859375,26383.5703125,2907.5,8015.8701171875,26407.66015625,2910.030029296875,8024.5,264030000,3461680000,2342120000
2018-10-01,26651.2109375,2924.590087890625,8037.2998046875,26651.2109375,2924.590087890625,8037.2998046875,26737.98046875,2937.06005859375,8107.3798828125,26596.05078125,2917.909912109375,8019.77001953125,26598.359375,2926.2900390625,8091.5,238320000,3375890000,2299520000
2018-10-02,26773.939453125,2923.429931640625,7999.5498046875,26773.939453125,2923.429931640625,7999.5498046875,26824.779296875,2931.419921875,8054.14990234375,26627.66015625,2919.3701171875,7983.990234375,26648.91015625,2923.800048828125,8024.47021484375,258290000,3432620000,2416800000
2018-10-03,26828.390625,2925.510009765625,8025.08984375,26828.390625,2925.510009765625,8025.08984375,26951.810546875,2939.860107421875,8053.93017578125,26789.080078125,2921.360107421875,8012.02978515625,26833.470703125,2931.68994140625,8034.64990234375,280130000,3625510000,3095630000
2018-10-04,26627.48046875,2901.610107421875,7879.509765625,26627.48046875,2901.610107421875,7879.509765625,26793.8203125,2919.780029296875,7997.169921875,26471.609375,2883.919921875,7833.16015625,26784.080078125,2919.35009765625,7993.330078125,289600000,3510370000,3302690000
2018-10-05,26447.05078125,2885.570068359375,7788.4501953125,26447.05078125,2885.570068359375,7788.4501953125,26676.16015625,2909.639892578125,7902.669921875,26301.810546875,2869.2900390625,7715.97021484375,26632.76953125,2902.5400390625,7874.759765625,267100000,3340820000,2699370000
2018-10-08,26486.779296875,2884.429931640625,7735.9501953125,26486.779296875,2884.429931640625,7735.9501953125,26529.349609375,2889.449951171875,7797.31982421875,26223.08984375,2862.080078125,7654.83984375,26399.44921875,2877.530029296875,7747.10009765625,273020000,3381820000,2259300000
2018-10-09,26430.5703125,2880.340087890625,7738.02001953125,26430.5703125,2880.340087890625,7738.02001953125,26539.939453125,2894.830078125,7799.75,26324.16015625,2874.27001953125,7718.9501953125,26469.189453125,2882.510009765625,7728.509765625,282560000,3531690000,2466440000
2018-10-10,25598.740234375,2785.679931640625,7422.0498046875,25598.740234375,2785.679931640625,7422.0498046875,26487.869140625,2874.02001953125,7701.2001953125,25567.099609375,2784.860107421875,7420.56005859375,26441.73046875,2873.89990234375,7694.080078125,438200000,4554260000,3111680000
2018-10-11,25052.830078125,2728.3701171875,7329.06005859375,25052.830078125,2728.3701171875,7329.06005859375,25683.640625,2795.139892578125,7493.2099609375,24899.76953125,2710.510009765625,7274.0400390625,25518.390625,2776.8701171875,7388.06982421875,522880000,4914090000,3154520000
2018-10-12,25339.990234375,2767.1298828125,7496.89013671875,25339.990234375,2767.1298828125,7496.89013671875,25467.55078125,2775.77001953125,7516.68994140625,25000.830078125,2729.43994140625,7368.330078125,25407.630859375,2770.5400390625,7507.83984375,397510000,4024010000,2674210000
2018-10-15,25250.55078125,2750.7900390625,7430.740234375,25250.55078125,2750.7900390625,7430.740234375,25482.419921875,2775.989990234375,7500.93017578125,25243.880859375,2749.030029296875,7400.06982421875,25332.4609375,2763.830078125,7473.330078125,287320000,3327160000,2167000000
2018-10-16,25798.419921875,2809.919921875,7645.490234375,25798.419921875,2809.919921875,7645.490234375,25817.6796875,2813.4599609375,7658.14013671875,25351.529296875,2766.909912109375,7493.43994140625,25351.529296875,2767.050048828125,7501.77978515625,305800000,3460260000,2639760000
2018-10-17,25706.6796875,2809.2099609375,7642.7001953125,25706.6796875,2809.2099609375,7642.7001953125,25810.08984375,2816.93994140625,7670.490234375,25479.16015625,2781.81005859375,7563.08984375,25705.869140625,2811.669921875,7669.259765625,298210000,3347090000,2385070000
2018-10-18,25379.44921875,2768.780029296875,7485.14013671875,25379.44921875,2768.780029296875,7485.14013671875,25691.4609375,2806.0400390625,7616.85986328125,25236.009765625,2755.179931640625,7452.4599609375,25645.560546875,2802.0,7616.47021484375,328020000,3639300000,2567980000
2018-10-19,25444.33984375,2767.780029296875,7449.02978515625,25444.33984375,2767.780029296875,7449.02978515625,25608.7109375,2797.77001953125,7582.89013671875,25350.01953125,2760.27001953125,7428.2998046875,25421.08984375,2775.659912109375,7530.16015625,350810000,3593940000,2547790000
2018-10-22,25317.41015625,2755.8798828125,7468.6298828125,25317.41015625,2755.8798828125,7468.6298828125,25561.33984375,2778.93994140625,7520.5400390625,25236.05078125,2749.219970703125,7424.740234375,25492.140625,2773.93994140625,7486.740234375,314940000,3331270000,2301010000
2018-10-23,25191.4296875,2740.68994140625,7437.5400390625,25191.4296875,2740.68994140625,7437.5400390625,25307.69921875,2753.590087890625,7472.580078125,24768.7890625,2691.429931640625,7260.1298828125,25038.4609375,2721.030029296875,7328.5498046875,436430000,4373710000,2752010000
2018-10-24,24583.419921875,2656.10009765625,7108.39990234375,24583.419921875,2656.10009765625,7108.39990234375,25306.23046875,2742.590087890625,7435.68994140625,24533.189453125,2651.889892578125,7099.0,25172.880859375,2737.8701171875,7423.2099609375,496400000,4738670000,2959560000
2018-10-25,24984.55078125,2705.570068359375,7318.33984375,24984.55078125,2705.570068359375,7318.33984375,25104.2890625,2722.699951171875,7364.81982421875,24645.560546875,2667.840087890625,7178.5400390625,24736.5390625,2674.8798828125,7197.490234375,439670000,4663930000,2788090000
2018-10-26,24688.310546875,2658.68994140625,7167.2099609375,24688.310546875,2658.68994140625,7167.2099609375,24916.16015625,2692.3798828125,7283.31982421875,24445.189453125,2628.159912109375,7057.0,24770.25,2667.860107421875,7125.18017578125,505310000,4804330000,2971530000
2018-10-29,24442.919921875,2641.25,7050.2900390625,24442.919921875,2641.25,7050.2900390625,25040.580078125,2706.85009765625,7295.60986328125,24122.23046875,2603.5400390625,6922.830078125,24818.98046875,2682.64990234375,7272.419921875,443850000,4701260000,2711900000
2018-10-30,24874.640625,2682.6298828125,7161.64990234375,24874.640625,2682.6298828125,7161.64990234375,24906.6796875,2685.429931640625,7166.83984375,24415.689453125,2635.340087890625,7001.47998046875,24482.0390625,2640.679931640625,7017.8701171875,470050000,5125600000,2699220000
2018-10-31,25115.759765625,2711.739990234375,7305.89990234375,25115.759765625,2711.739990234375,7305.89990234375,25336.55078125,2736.68994140625,7368.490234375,25008.8203125,2705.60009765625,7270.6298828125,25008.8203125,2705.60009765625,7276.6201171875,448930000,5133380000,2918880000
2018-11-01,25380.740234375,2740.3701171875,7434.06005859375,25380.740234375,2740.3701171875,7434.06005859375,25396.470703125,2741.669921875,7435.8798828125,25108.109375,2708.85009765625,7286.5,25142.080078125,2717.580078125,7327.81982421875,383970000,4730250000,2728760000
2018-11-02,25270.830078125,2723.06005859375,7356.990234375,25270.830078125,2723.06005859375,7356.990234375,25578.98046875,2756.550048828125,7466.52978515625,25078.720703125,2700.43994140625,7298.68017578125,25443.599609375,2745.449951171875,7424.02001953125,429480000,4261230000,2899670000
2018-11-05,25461.69921875,2738.31005859375,7328.85009765625,25461.69921875,2738.31005859375,7328.85009765625,25507.349609375,2744.27001953125,7349.22998046875,25261.470703125,2717.93994140625,7255.8798828125,25261.470703125,2726.3701171875,7344.080078125,334740000,3650910000,2186310000
2018-11-06,25635.009765625,2755.449951171875,7375.9599609375,25635.009765625,2755.449951171875,7375.9599609375,25651.859375,2756.820068359375,7400.64013671875,25444.900390625,2737.080078125,7320.89013671875,25452.830078125,2738.39990234375,7326.06982421875,265450000,3543800000,2300920000
2018-11-07,26180.30078125,2813.889892578125,7570.75,26180.30078125,2813.889892578125,7570.75,26200.140625,2815.14990234375,7572.93017578125,25765.880859375,2774.1298828125,7435.8701171875,25788.4609375,2774.1298828125,7446.08984375,361780000,3929080000,2687410000
2018-11-08,26191.220703125,2806.830078125,7530.8798828125,26191.220703125,2806.830078125,7530.8798828125,26277.8203125,2814.75,7566.93017578125,26081.900390625,2794.989990234375,7499.7099609375,26139.58984375,2806.3798828125,7544.169921875,295650000,3673550000,2475160000
2018-11-09,25989.30078125,2781.010009765625,7406.89990234375,25989.30078125,2781.010009765625,7406.89990234375,26161.490234375,2794.10009765625,7474.33984375,25882.91015625,2764.239990234375,7349.47998046875,26149.109375,2794.10009765625,7468.509765625,324450000,4029030000,2426750000
2018-11-12,25387.1796875,2726.219970703125,7200.8701171875,25387.1796875,2726.219970703125,7200.8701171875,25966.7109375,2775.989990234375,7371.08984375,25340.509765625,2722.0,7193.77001953125,25959.330078125,2773.929931640625,7364.0498046875,346910000,3701570000,2305340000
2018-11-13,25286.490234375,2722.179931640625,7200.8701171875,25286.490234375,2722.179931640625,7200.8701171875,25511.029296875,2754.60009765625,7319.1201171875,25193.779296875,2714.97998046875,7182.85986328125,25321.2109375,2730.050048828125,7230.68994140625,339690000,4112820000,2361240000
2018-11-14,25080.5,2701.580078125,7136.39013671875,25080.5,2701.580078125,7136.39013671875,25501.2890625,2746.800048828125,7285.56982421875,24935.8203125,2685.75,7101.169921875,25388.080078125,2737.89990234375,7265.39013671875,384240000,4449060000,2566210000
